generation,best_fitness,avg_fitness,worst_fitness
250,43.0,42.87,40.0
251,43.0,42.96,41.0
252,43.0,42.8,39.0
253,43.0,42.97,40.0
254,43.0,42.84,39.0
255,43.0,42.91,41.0
256,43.0,42.81,40.0
257,43.0,42.92,40.0
258,43.0,42.88,39.0
259,43.0,42.94,40.0
260,43.0,42.93,39.0
261,43.0,42.87,39.0
262,43.0,42.98,41.0
263,43.0,42.97,41.0
264,43.0,42.96,42.0
265,43.0,42.75,39.0
266,43.0,42.81,39.0
267,43.0,42.87,40.0
268,43.0,42.89,40.0
269,43.0,42.93,41.0
270,43.0,42.83,40.0
271,43.0,42.91,40.0
272,43.0,42.91,40.0
273,43.0,42.83,39.0
274,43.0,42.87,40.0
275,43.0,42.92,40.0
276,43.0,42.87,39.0
277,43.0,42.98,42.0
278,43.0,42.92,40.0
279,43.0,42.95,41.0
280,43.0,42.89,40.0
281,43.0,42.9,39.0
282,43.0,42.93,39.0
283,43.0,42.88,40.0
284,43.0,42.94,41.0
285,43.0,42.89,39.0
286,43.0,42.84,39.0
287,43.0,42.89,40.0
288,43.0,42.98,42.0
289,43.0,42.97,41.0
290,43.0,42.9,39.0
291,43.0,42.91,39.0
292,43.0,42.86,39.0
293,43.0,42.93,40.0
294,43.0,42.91,39.0
295,43.0,42.93,41.0
296,43.0,42.95,40.0
297,43.0,42.89,39.0
298,43.0,42.86,39.0
299,43.0,42.84,39.0
300,43.0,42.98,41.0
301,43.0,42.86,39.0
302,43.0,42.92,40.0
303,43.0,42.93,40.0
304,43.0,42.93,39.0
305,43.0,42.85,39.0
306,43.0,42.91,40.0
307,43.0,42.88,39.0
308,43.0,42.87,39.0
309,43.0,42.97,41.0
310,43.0,42.87,39.0
311,43.0,42.88,39.0
312,43.0,42.92,40.0
313,43.0,42.93,40.0
314,43.0,42.89,40.0
315,43.0,42.89,39.0
316,43.0,42.88,40.0
317,43.0,42.89,39.0
318,43.0,42.9,39.0
319,43.0,42.95,41.0
320,43.0,42.93,40.0
321,43.0,42.92,40.0
322,43.0,42.98,42.0
323,43.0,42.84,39.0
324,43.0,42.93,40.0
325,43.0,42.85,39.0
326,43.0,42.85,39.0
327,43.0,42.95,41.0
328,43.0,42.9,39.0
329,43.0,42.94,41.0
330,43.0,42.87,39.0
331,43.0,42.97,42.0
332,43.0,42.81,39.0
333,43.0,42.96,39.0
334,43.0,42.96,40.0
335,43.0,42.89,39.0
336,43.0,42.84,40.0
337,43.0,42.98,42.0
338,43.0,42.92,39.0
339,43.0,42.89,40.0
340,43.0,42.87,39.0
341,43.0,42.89,39.0
342,43.0,42.92,40.0
343,43.0,42.97,42.0
344,43.0,42.83,39.0
345,43.0,42.93,41.0
346,43.0,42.9,40.0
347,43.0,42.9,40.0
348,43.0,42.95,40.0
349,43.0,42.92,40.0
350,43.0,42.94,41.0
351,43.0,42.94,40.0
352,43.0,42.92,39.0
353,43.0,42.86,40.0
354,43.0,42.9,39.0
355,43.0,42.89,39.0
356,43.0,42.88,40.0
357,43.0,42.88,39.0
358,43.0,42.94,41.0
359,43.0,42.84,39.0
360,43.0,42.95,40.0
361,43.0,42.94,39.0
362,43.0,42.97,41.0
363,43.0,43.0,43.0
364,43.0,42.98,42.0
365,43.0,42.87,39.0
366,43.0,42.84,40.0
367,43.0,42.9,39.0
368,43.0,42.86,40.0
369,43.0,42.96,41.0
370,43.0,42.98,42.0
371,43.0,42.81,39.0
372,43.0,42.75,39.0
373,43.0,42.94,41.0
374,43.0,42.88,39.0
375,43.0,42.95,41.0
376,43.0,42.9,40.0
377,43.0,42.91,40.0
378,43.0,42.9,40.0
379,43.0,42.77,39.0
380,43.0,42.83,39.0
381,43.0,42.88,39.0
382,43.0,42.86,39.0
383,43.0,42.87,39.0
384,43.0,42.88,39.0
385,43.0,42.98,42.0
386,43.0,42.9,41.0
387,43.0,42.96,41.0
388,43.0,42.93,41.0
389,43.0,42.88,40.0
390,43.0,42.83,39.0
391,43.0,42.91,39.0
392,43.0,42.89,40.0
393,43.0,42.86,40.0
394,43.0,42.84,38.0
395,43.0,42.87,40.0
396,43.0,42.89,40.0
397,43.0,42.85,39.0
398,43.0,42.74,39.0
399,43.0,42.84,39.0
400,43.0,42.85,39.0
401,43.0,42.87,39.0
402,43.0,42.89,39.0
403,43.0,42.91,40.0
404,43.0,42.88,39.0
405,43.0,42.81,40.0
406,43.0,42.92,41.0
407,43.0,42.9,39.0
408,43.0,42.96,41.0
409,43.0,42.91,40.0
410,43.0,42.75,39.0
411,43.0,42.93,40.0
412,43.0,42.93,39.0
413,43.0,42.92,39.0
414,43.0,42.94,39.0
415,43.0,42.86,39.0
416,43.0,42.87,40.0
417,43.0,42.87,38.0
418,43.0,42.94,41.0
419,43.0,42.9,40.0
420,43.0,42.91,40.0
421,43.0,42.89,41.0
422,43.0,42.89,39.0
423,43.0,43.0,43.0
424,43.0,42.84,39.0
425,43.0,42.87,39.0
426,43.0,42.96,40.0
427,43.0,42.91,40.0
428,43.0,42.94,41.0
429,43.0,42.87,39.0
430,43.0,42.79,39.0
431,43.0,42.92,39.0
432,43.0,42.9,39.0
433,43.0,42.92,39.0
434,43.0,42.89,40.0
435,43.0,42.89,39.0
436,43.0,42.9,39.0
437,43.0,42.85,40.0
438,43.0,42.88,40.0
439,43.0,42.95,40.0
440,43.0,42.75,39.0
441,43.0,42.85,39.0
442,43.0,42.95,41.0
443,43.0,42.88,39.0
444,43.0,42.86,39.0
445,43.0,42.88,39.0
446,43.0,42.91,40.0
447,43.0,42.89,39.0
448,43.0,42.78,39.0
449,44.0,42.96,39.0
450,44.0,42.87,40.0
451,44.0,42.89,40.0
452,44.0,42.73,39.0
453,44.0,42.89,40.0
454,44.0,42.84,41.0
455,44.0,42.8,39.0
456,44.0,42.92,40.0
457,44.0,42.93,41.0
458,44.0,42.93,40.0
459,44.0,42.85,40.0
460,44.0,42.86,41.0
461,44.0,42.88,41.0
462,44.0,42.84,40.0
463,44.0,42.86,41.0
464,44.0,42.82,39.0
465,44.0,42.75,39.0
466,44.0,42.8,40.0
467,44.0,42.78,39.0
468,44.0,42.83,39.0
469,44.0,42.83,40.0
470,44.0,42.79,40.0
471,44.0,42.91,39.0
472,44.0,42.99,41.0
473,44.0,42.85,40.0
474,44.0,42.87,41.0
475,44.0,43.2,40.0
476,44.0,43.52,39.0
477,44.0,43.86,41.0
478,44.0,43.84,40.0
479,44.0,43.87,40.0
480,44.0,43.89,41.0
481,44.0,43.92,41.0
482,44.0,43.8,40.0
483,44.0,43.93,41.0
484,44.0,43.95,42.0
485,44.0,43.82,40.0
486,44.0,43.99,43.0
487,44.0,43.91,41.0
488,44.0,43.96,41.0
489,44.0,43.84,40.0
490,44.0,43.84,41.0
491,44.0,43.84,40.0
492,44.0,43.91,41.0
493,44.0,43.93,40.0
494,44.0,43.87,40.0
495,44.0,43.92,41.0
496,44.0,43.92,40.0
497,44.0,43.89,40.0
498,44.0,43.95,41.0
499,44.0,43.92,41.0
